"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "LOC_column" "transcript" "database" "uniprot_accession" "geneID" "species" "pident" "length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "reviewed" "entryname" "protein_name" "gene_name" "organism" "prot_length" "GO_ID" "GO_BP" "GO_MF" "GO_CC" "Genename_orderedlocus" "Induction" "Pathwaycommons" "Reactome" "Unipathway" "Interacts_with"
"gene-LOC134708608|LOC134708608" 87.5393755065314 -0.0995683444969049 0.193371924587855 0.000154957348860497 0.0193249031512247 "LOC134708608" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134715512|LOC134715512" 324.003490883297 -0.909766872736313 0.24677462056196 9.97570886570999e-06 0.00329315753849203 "LOC134715512" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134685237|LOC134685237" 33.4182583042105 0.856952254618373 0.343778527651116 0.000456194698998981 0.0388473240862746 "LOC134685237" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"STRG.11120|LOC134697233" 45.5807271478055 -1.33499746918401 0.453157875615624 0.000109267923826011 0.0159032653895767 "LOC134697233" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"STRG.1759|LOC134706618" 31.4126890135475 1.57881462958615 0.687838395560535 0.000587625768918422 0.04456426777257 "LOC134706618" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134715738|LOC134715738" 16.3957315769424 -0.853297108584471 0.27053070380277 7.20455080659873e-05 0.0159032653895767 "LOC134715738" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134722878|LOC134722878" 249.745146662669 -1.46040584813903 0.553929670250349 0.000252954539023528 0.0283916174600008 "LOC134722878" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134705220|LOC134705220" 14.7752440644518 -1.11485197905119 0.431735867964108 0.000330339968122851 0.0333199071790098 "LOC134705220" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134723546|LOC134723546" 133.812889642952 -0.0646118963054502 0.149924657154827 0.000103985195028955 0.0159032653895767 "LOC134723546" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134691227|LOC134691227" 151.293305674739 1.27149918833662 0.334971850723134 6.03889587881944e-06 0.00242073454799534 "LOC134691227" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
